,ts_name,run,forecast_type,error_metric,error,level
1156,TAS-Male-Remanded,3,original,MASE,4.003962536023055,4
1157,TAS-Male-Remanded,3,adjusted,MASE,2.756376475504323,4
1158,TAS-Male-Remanded,3,original,SMAPE,31.540610503779128,4
1159,TAS-Male-Remanded,3,adjusted,SMAPE,20.501258859922533,4
1160,TAS-Male-Sentenced,3,original,MASE,2.175364625349258,4
1161,TAS-Male-Sentenced,3,adjusted,MASE,1.6075292757009354,4
1162,TAS-Male-Sentenced,3,original,SMAPE,10.204533362276784,4
1163,TAS-Male-Sentenced,3,adjusted,SMAPE,7.393917919099992,4
1164,VIC-Female-Remanded,3,original,MASE,5.939748245022429,4
1165,VIC-Female-Remanded,3,adjusted,MASE,3.2701541785714285,4
1166,VIC-Female-Remanded,3,original,SMAPE,18.877051876671374,4
1167,VIC-Female-Remanded,3,adjusted,SMAPE,9.702935424764513,4
1168,VIC-Female-Sentenced,3,original,MASE,3.744676700905421,4
1169,VIC-Female-Sentenced,3,adjusted,MASE,7.012139516475645,4
1170,VIC-Female-Sentenced,3,original,SMAPE,11.332410279711414,4
1171,VIC-Female-Sentenced,3,adjusted,SMAPE,20.072271723055696,4
1172,VIC-Male-Remanded,3,original,MASE,5.864669421485989,4
1173,VIC-Male-Remanded,3,adjusted,MASE,4.796917071280991,4
1174,VIC-Male-Remanded,3,original,SMAPE,14.141987815727997,4
1175,VIC-Male-Remanded,3,adjusted,SMAPE,11.30887909365521,4
1176,VIC-Male-Sentenced,3,original,MASE,6.254298226270447,4
1177,VIC-Male-Sentenced,3,adjusted,MASE,7.06230786026201,4
1178,VIC-Male-Sentenced,3,original,SMAPE,10.208864088153716,4
1179,VIC-Male-Sentenced,3,adjusted,SMAPE,11.454961774117452,4
1180,WA-Female-Remanded,3,original,MASE,4.4349225917014286,4
1181,WA-Female-Remanded,3,adjusted,MASE,3.1964717034313734,4
1182,WA-Female-Remanded,3,original,SMAPE,20.32890939189344,4
1183,WA-Female-Remanded,3,adjusted,SMAPE,14.005968929938817,4
1184,WA-Female-Sentenced,3,original,MASE,1.1336137999412397,4
1185,WA-Female-Sentenced,3,adjusted,MASE,1.8917706357296136,4
1186,WA-Female-Sentenced,3,original,SMAPE,3.5448317249866053,4
1187,WA-Female-Sentenced,3,adjusted,SMAPE,5.82336145516036,4
1188,WA-Male-Remanded,3,original,MASE,5.691884680803637,4
1189,WA-Male-Remanded,3,adjusted,MASE,6.422544749999999,4
1190,WA-Male-Remanded,3,original,SMAPE,13.839741659829993,4
1191,WA-Male-Remanded,3,adjusted,SMAPE,15.877850317277408,4
1192,WA-Male-Sentenced,3,original,MASE,1.6417475267442558,4
1193,WA-Male-Sentenced,3,adjusted,MASE,1.2070580625000005,4
1194,WA-Male-Sentenced,3,original,SMAPE,2.794402887571421,4
1195,WA-Male-Sentenced,3,adjusted,SMAPE,2.039674564518047,4
1196,ACT-Female-Remanded-ATSI,3,original,MASE,3.2658298124276715,5
1197,ACT-Female-Remanded-ATSI,3,adjusted,MASE,7.508683259999999,5
1198,ACT-Female-Remanded-ATSI,3,original,SMAPE,83.31761903256272,5
1199,ACT-Female-Remanded-ATSI,3,adjusted,SMAPE,93.11619723195777,5
1200,ACT-Female-Remanded-Non-ATSI,3,original,MASE,1.6552970966954859,5
1201,ACT-Female-Remanded-Non-ATSI,3,adjusted,MASE,0.6525731152777778,5
1202,ACT-Female-Remanded-Non-ATSI,3,original,SMAPE,39.17284743927143,5
1203,ACT-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,13.320912382831244,5
1204,ACT-Female-Sentenced-ATSI,3,original,MASE,2.73,5
1205,ACT-Female-Sentenced-ATSI,3,adjusted,MASE,5.0399917814999995,5
1206,ACT-Female-Sentenced-ATSI,3,original,SMAPE,60.0,5
1207,ACT-Female-Sentenced-ATSI,3,adjusted,SMAPE,76.31597206790372,5
1208,ACT-Female-Sentenced-Non-ATSI,3,original,MASE,1.1914524689944612,5
1209,ACT-Female-Sentenced-Non-ATSI,3,adjusted,MASE,3.2958321358695652,5
1210,ACT-Female-Sentenced-Non-ATSI,3,original,SMAPE,22.205494009410582,5
1211,ACT-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,47.34185934053371,5
1212,ACT-Male-Remanded-ATSI,3,original,MASE,4.654030011960181,5
1213,ACT-Male-Remanded-ATSI,3,adjusted,MASE,3.373604258522727,5
1214,ACT-Male-Remanded-ATSI,3,original,SMAPE,49.91652234591213,5
1215,ACT-Male-Remanded-ATSI,3,adjusted,SMAPE,33.630773485406685,5
1216,ACT-Male-Remanded-Non-ATSI,3,original,MASE,3.12,5
1217,ACT-Male-Remanded-Non-ATSI,3,adjusted,MASE,2.868666999545455,5
1218,ACT-Male-Remanded-Non-ATSI,3,original,SMAPE,25.619394069382235,5
1219,ACT-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,23.227844432931427,5
1220,ACT-Male-Sentenced-ATSI,3,original,MASE,2.335084033615936,5
1221,ACT-Male-Sentenced-ATSI,3,adjusted,MASE,2.560892927521009,5
1222,ACT-Male-Sentenced-ATSI,3,original,SMAPE,13.381505245019568,5
1223,ACT-Male-Sentenced-ATSI,3,adjusted,SMAPE,14.367398622004558,5
1224,ACT-Male-Sentenced-Non-ATSI,3,original,MASE,1.3283005617977528,5
1225,ACT-Male-Sentenced-Non-ATSI,3,adjusted,MASE,1.2949398139044948,5
1226,ACT-Male-Sentenced-Non-ATSI,3,original,SMAPE,6.239041631459551,5
1227,ACT-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,6.086240959875002,5
1228,NSW-Female-Remanded-ATSI,3,original,MASE,6.392116182572614,5
1229,NSW-Female-Remanded-ATSI,3,adjusted,MASE,4.911600326763486,5
1230,NSW-Female-Remanded-ATSI,3,original,SMAPE,42.19590324075916,5
1231,NSW-Female-Remanded-ATSI,3,adjusted,SMAPE,30.685575660688595,5
1232,NSW-Female-Remanded-Non-ATSI,3,original,MASE,12.404693595424698,5
1233,NSW-Female-Remanded-Non-ATSI,3,adjusted,MASE,10.696687359693877,5
1234,NSW-Female-Remanded-Non-ATSI,3,original,SMAPE,46.21687210454814,5
1235,NSW-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,38.327869566652964,5
1236,NSW-Female-Sentenced-ATSI,3,original,MASE,3.5214729172065526,5
1237,NSW-Female-Sentenced-ATSI,3,adjusted,MASE,1.995076419797688,5
1238,NSW-Female-Sentenced-ATSI,3,original,SMAPE,17.9113800643155,5
1239,NSW-Female-Sentenced-ATSI,3,adjusted,SMAPE,9.638702509510487,5
1240,NSW-Female-Sentenced-Non-ATSI,3,original,MASE,2.383376411330594,5
1241,NSW-Female-Sentenced-Non-ATSI,3,adjusted,MASE,1.5310918844902393,5
1242,NSW-Female-Sentenced-Non-ATSI,3,original,SMAPE,7.98128663977397,5
1243,NSW-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,5.031946429109677,5
1244,NSW-Male-Remanded-ATSI,3,original,MASE,4.594497177721587,5
1245,NSW-Male-Remanded-ATSI,3,adjusted,MASE,3.2399498341523345,5
1246,NSW-Male-Remanded-ATSI,3,original,SMAPE,20.142158612763676,5
1247,NSW-Male-Remanded-ATSI,3,adjusted,SMAPE,13.75858161982034,5
1248,NSW-Male-Remanded-Non-ATSI,3,original,MASE,12.096973565747602,5
1249,NSW-Male-Remanded-Non-ATSI,3,adjusted,MASE,11.245954742547426,5
1250,NSW-Male-Remanded-Non-ATSI,3,original,SMAPE,27.64622439017348,5
1251,NSW-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,25.425363004931445,5
1252,NSW-Male-Sentenced-ATSI,3,original,MASE,5.5367892082190675,5
1253,NSW-Male-Sentenced-ATSI,3,adjusted,MASE,2.894874104938272,5
1254,NSW-Male-Sentenced-ATSI,3,original,SMAPE,9.62470594872913,5
1255,NSW-Male-Sentenced-ATSI,3,adjusted,SMAPE,4.902403615970653,5
1256,NSW-Male-Sentenced-Non-ATSI,3,original,MASE,4.986873550234342,5
1257,NSW-Male-Sentenced-Non-ATSI,3,adjusted,MASE,3.739535376769358,5
1258,NSW-Male-Sentenced-Non-ATSI,3,original,SMAPE,5.371788383974886,5
1259,NSW-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,3.9971732204120527,5
1260,NT-Female-Remanded-ATSI,3,original,MASE,2.081215245678962,5
1261,NT-Female-Remanded-ATSI,3,adjusted,MASE,2.0664323007518797,5
1262,NT-Female-Remanded-ATSI,3,original,SMAPE,18.74325538000436,5
1263,NT-Female-Remanded-ATSI,3,adjusted,SMAPE,18.626905585469313,5
1264,NT-Female-Remanded-Non-ATSI,3,original,MASE,5.27027027027027,5
1265,NT-Female-Remanded-Non-ATSI,3,adjusted,MASE,2.346929483108108,5
1266,NT-Female-Remanded-Non-ATSI,3,original,SMAPE,71.7792501616031,5
1267,NT-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,25.455117537506815,5
1268,NT-Female-Sentenced-ATSI,3,original,MASE,3.1376047584180515,5
1269,NT-Female-Sentenced-ATSI,3,adjusted,MASE,2.9680888152985077,5
1270,NT-Female-Sentenced-ATSI,3,original,SMAPE,14.48126955883827,5
1271,NT-Female-Sentenced-ATSI,3,adjusted,SMAPE,13.620566032378512,5
1272,NT-Female-Sentenced-Non-ATSI,3,original,MASE,3.7279411764705883,5
1273,NT-Female-Sentenced-Non-ATSI,3,adjusted,MASE,2.7838890625,5
1274,NT-Female-Sentenced-Non-ATSI,3,original,SMAPE,34.64478313448565,5
1275,NT-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,22.450070465941355,5
1276,NT-Male-Remanded-ATSI,3,original,MASE,1.5036945812807911,5
1277,NT-Male-Remanded-ATSI,3,adjusted,MASE,1.4932007927955664,5
1278,NT-Male-Remanded-ATSI,3,original,SMAPE,8.581465965438584,5
1279,NT-Male-Remanded-ATSI,3,adjusted,SMAPE,8.524734710861543,5
1280,NT-Male-Remanded-Non-ATSI,3,original,MASE,0.9961956521739129,5
1281,NT-Male-Remanded-Non-ATSI,3,adjusted,MASE,1.111057328804348,5
1282,NT-Male-Remanded-Non-ATSI,3,original,SMAPE,7.882037147286977,5
1283,NT-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,8.775807686531179,5
1284,NT-Male-Sentenced-ATSI,3,original,MASE,1.2354186265302183,5
1285,NT-Male-Sentenced-ATSI,3,adjusted,MASE,1.0141563852304798,5
1286,NT-Male-Sentenced-ATSI,3,original,SMAPE,3.6299979024313007,5
1287,NT-Male-Sentenced-ATSI,3,adjusted,SMAPE,3.003630036775124,5
1288,NT-Male-Sentenced-Non-ATSI,3,original,MASE,2.7331967213114754,5
1289,NT-Male-Sentenced-Non-ATSI,3,adjusted,MASE,4.198024733606557,5
1290,NT-Male-Sentenced-Non-ATSI,3,original,SMAPE,13.857282697231794,5
1291,NT-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,22.193321881975045,5
1292,QLD-Female-Remanded-ATSI,3,original,MASE,3.6850393700787403,5
1293,QLD-Female-Remanded-ATSI,3,adjusted,MASE,3.02952023031496,5
1294,QLD-Female-Remanded-ATSI,3,original,SMAPE,18.98153613581272,5
1295,QLD-Female-Remanded-ATSI,3,adjusted,SMAPE,15.452336612759861,5
1296,QLD-Female-Remanded-Non-ATSI,3,original,MASE,6.992142857142857,5
1297,QLD-Female-Remanded-Non-ATSI,3,adjusted,MASE,4.985483935714286,5
1298,QLD-Female-Remanded-Non-ATSI,3,original,SMAPE,24.83990981826337,5
1299,QLD-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,17.005246388013944,5
1300,QLD-Female-Sentenced-ATSI,3,original,MASE,3.335807817448265,5
1301,QLD-Female-Sentenced-ATSI,3,adjusted,MASE,5.666144216609588,5
1302,QLD-Female-Sentenced-ATSI,3,original,SMAPE,13.830054436747046,5
1303,QLD-Female-Sentenced-ATSI,3,adjusted,SMAPE,22.321924759545734,5
1304,QLD-Female-Sentenced-Non-ATSI,3,original,MASE,3.2872605634250203,5
1305,QLD-Female-Sentenced-Non-ATSI,3,adjusted,MASE,4.7200173054371,5
1306,QLD-Female-Sentenced-Non-ATSI,3,original,SMAPE,12.028314130100826,5
1307,QLD-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,16.789880196848987,5
1308,QLD-Male-Remanded-ATSI,3,original,MASE,3.8352631251504072,5
1309,QLD-Male-Remanded-ATSI,3,adjusted,MASE,2.7417149794238678,5
1310,QLD-Male-Remanded-ATSI,3,original,SMAPE,15.137603810135882,5
1311,QLD-Male-Remanded-ATSI,3,adjusted,SMAPE,10.46119385299751,5
1312,QLD-Male-Remanded-Non-ATSI,3,original,MASE,10.04404761904762,5
1313,QLD-Male-Remanded-Non-ATSI,3,adjusted,MASE,8.320031984126985,5
1314,QLD-Male-Remanded-Non-ATSI,3,original,SMAPE,19.256087003831897,5
1315,QLD-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,15.558485638042576,5
1316,QLD-Male-Sentenced-ATSI,3,original,MASE,2.7242016952400636,5
1317,QLD-Male-Sentenced-ATSI,3,adjusted,MASE,4.756279388619854,5
1318,QLD-Male-Sentenced-ATSI,3,original,SMAPE,5.086111049373808,5
1319,QLD-Male-Sentenced-ATSI,3,adjusted,SMAPE,8.70354564876744,5
1320,QLD-Male-Sentenced-Non-ATSI,3,original,MASE,2.474525381448604,5
1321,QLD-Male-Sentenced-Non-ATSI,3,adjusted,MASE,1.477066650579151,5
1322,QLD-Male-Sentenced-Non-ATSI,3,original,SMAPE,3.4731213599712345,5
1323,QLD-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,2.049098851334678,5
1324,SA-Female-Remanded-ATSI,3,original,MASE,2.3562499999999997,5
1325,SA-Female-Remanded-ATSI,3,adjusted,MASE,1.0528457062499996,5
1326,SA-Female-Remanded-ATSI,3,original,SMAPE,28.089165793167158,5
1327,SA-Female-Remanded-ATSI,3,adjusted,SMAPE,11.67964634595999,5
1328,SA-Female-Remanded-Non-ATSI,3,original,MASE,3.8257286674260422,5
1329,SA-Female-Remanded-Non-ATSI,3,adjusted,MASE,3.8833866597744366,5
1330,SA-Female-Remanded-Non-ATSI,3,original,SMAPE,23.729872217651327,5
1331,SA-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,23.60384761783956,5
1332,SA-Female-Sentenced-ATSI,3,original,MASE,1.7023809523809523,5
1333,SA-Female-Sentenced-ATSI,3,adjusted,MASE,6.715509202380953,5
1334,SA-Female-Sentenced-ATSI,3,original,SMAPE,12.886125093828356,5
1335,SA-Female-Sentenced-ATSI,3,adjusted,SMAPE,42.11949627469914,5
1336,SA-Female-Sentenced-Non-ATSI,3,original,MASE,2.28515625,5
1337,SA-Female-Sentenced-Non-ATSI,3,adjusted,MASE,5.094661977539063,5
1338,SA-Female-Sentenced-Non-ATSI,3,original,SMAPE,10.19395942174384,5
1339,SA-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,21.2883855086826,5
1340,SA-Male-Remanded-ATSI,3,original,MASE,2.5523466466359963,5
1341,SA-Male-Remanded-ATSI,3,adjusted,MASE,1.2689110546875,5
1342,SA-Male-Remanded-ATSI,3,original,SMAPE,10.878610312391618,5
1343,SA-Male-Remanded-ATSI,3,adjusted,SMAPE,5.215308416503029,5
1344,SA-Male-Remanded-Non-ATSI,3,original,MASE,4.972491891819163,5
1345,SA-Male-Remanded-Non-ATSI,3,adjusted,MASE,4.504928775575446,5
1346,SA-Male-Remanded-Non-ATSI,3,original,SMAPE,13.90650613202633,5
1347,SA-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,12.531128898426214,5
1348,SA-Male-Sentenced-ATSI,3,original,MASE,2.999999999994509,5
1349,SA-Male-Sentenced-ATSI,3,adjusted,MASE,4.814822761548912,5
1350,SA-Male-Sentenced-ATSI,3,original,SMAPE,8.133747944034338,5
1351,SA-Male-Sentenced-ATSI,3,adjusted,SMAPE,12.720564593714512,5
1352,SA-Male-Sentenced-Non-ATSI,3,original,MASE,2.31728356336424,5
1353,SA-Male-Sentenced-Non-ATSI,3,adjusted,MASE,3.2650566342534497,5
1354,SA-Male-Sentenced-Non-ATSI,3,original,SMAPE,3.4557518019347095,5
1355,SA-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,4.83982567019445,5
1356,TAS-Female-Remanded-ATSI,3,original,MASE,1.049006709446678,5
1357,TAS-Female-Remanded-ATSI,3,adjusted,MASE,3.1931141863636365,5
1358,TAS-Female-Remanded-ATSI,3,original,SMAPE,37.915894330565706,5
1359,TAS-Female-Remanded-ATSI,3,adjusted,SMAPE,72.1028573790534,5
1360,TAS-Female-Remanded-Non-ATSI,3,original,MASE,3.043545150130436,5
1361,TAS-Female-Remanded-Non-ATSI,3,adjusted,MASE,1.8542756277985075,5
1362,TAS-Female-Remanded-Non-ATSI,3,original,SMAPE,89.39341258330131,5
1363,TAS-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,44.74012654437784,5
1364,TAS-Female-Sentenced-ATSI,3,original,MASE,1.4736052103462438,5
1365,TAS-Female-Sentenced-ATSI,3,adjusted,MASE,1.74278338,5
1366,TAS-Female-Sentenced-ATSI,3,original,SMAPE,50.49775592685313,5
1367,TAS-Female-Sentenced-ATSI,3,adjusted,SMAPE,55.56103147299508,5
1368,TAS-Female-Sentenced-Non-ATSI,3,original,MASE,1.776936853722643,5
1369,TAS-Female-Sentenced-Non-ATSI,3,adjusted,MASE,1.5541944894957986,5
1370,TAS-Female-Sentenced-Non-ATSI,3,original,SMAPE,22.32758065087686,5
1371,TAS-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,19.49417632036919,5
1372,TAS-Male-Remanded-ATSI,3,original,MASE,3.777774334491355,5
1373,TAS-Male-Remanded-ATSI,3,adjusted,MASE,1.625824569556452,5
1374,TAS-Male-Remanded-ATSI,3,original,SMAPE,56.00268713208658,5
1375,TAS-Male-Remanded-ATSI,3,adjusted,SMAPE,20.0704524562983,5
1376,TAS-Male-Remanded-Non-ATSI,3,original,MASE,3.362623762376238,5
1377,TAS-Male-Remanded-Non-ATSI,3,adjusted,MASE,2.802934408415841,5
1378,TAS-Male-Remanded-Non-ATSI,3,original,SMAPE,28.704485021574932,5
1379,TAS-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,23.254631650522917,5
1380,TAS-Male-Sentenced-ATSI,3,original,MASE,1.1234528769391912,5
1381,TAS-Male-Sentenced-ATSI,3,adjusted,MASE,1.6673077159090905,5
1382,TAS-Male-Sentenced-ATSI,3,original,SMAPE,7.7867371136706405,5
1383,TAS-Male-Sentenced-ATSI,3,adjusted,SMAPE,11.967022933949579,5
1384,TAS-Male-Sentenced-Non-ATSI,3,original,MASE,1.3742222170766873,5
1385,TAS-Male-Sentenced-Non-ATSI,3,adjusted,MASE,1.4052307043478263,5
1386,TAS-Male-Sentenced-Non-ATSI,3,original,SMAPE,6.584154715513691,5
1387,TAS-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,6.740390197162674,5
1388,VIC-Female-Remanded-ATSI,3,original,MASE,1.5713085088364551,5
1389,VIC-Female-Remanded-ATSI,3,adjusted,MASE,5.19035175595238,5
1390,VIC-Female-Remanded-ATSI,3,original,SMAPE,14.995329093394394,5
1391,VIC-Female-Remanded-ATSI,3,adjusted,SMAPE,40.36936268289001,5
1392,VIC-Female-Remanded-Non-ATSI,3,original,MASE,6.3322010869565215,5
1393,VIC-Female-Remanded-Non-ATSI,3,adjusted,MASE,4.405704786684782,5
1394,VIC-Female-Remanded-Non-ATSI,3,original,SMAPE,24.568526967852623,5
1395,VIC-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,16.30375262644051,5
1396,VIC-Female-Sentenced-ATSI,3,original,MASE,1.1539717720253504,5
1397,VIC-Female-Sentenced-ATSI,3,adjusted,MASE,4.9441046958333335,5
1398,VIC-Female-Sentenced-ATSI,3,original,SMAPE,10.43774824983697,5
1399,VIC-Female-Sentenced-ATSI,3,adjusted,SMAPE,37.310324390215435,5
1400,VIC-Female-Sentenced-Non-ATSI,3,original,MASE,4.52241163177553,5
1401,VIC-Female-Sentenced-Non-ATSI,3,adjusted,MASE,5.770221959654179,5
1402,VIC-Female-Sentenced-Non-ATSI,3,original,SMAPE,14.595251237937951,5
1403,VIC-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,18.20589630127679,5
1404,VIC-Male-Remanded-ATSI,3,original,MASE,6.9533711676067576,5
1405,VIC-Male-Remanded-ATSI,3,adjusted,MASE,4.961053056818181,5
1406,VIC-Male-Remanded-ATSI,3,original,SMAPE,28.052541267909064,5
1407,VIC-Male-Remanded-ATSI,3,adjusted,SMAPE,19.337645244783307,5
1408,VIC-Male-Remanded-Non-ATSI,3,original,MASE,5.298778195493799,5
1409,VIC-Male-Remanded-Non-ATSI,3,adjusted,MASE,4.5949789003759385,5
1410,VIC-Male-Remanded-Non-ATSI,3,original,SMAPE,12.880071701535323,5
1411,VIC-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,11.00011140463482,5
1412,VIC-Male-Sentenced-ATSI,3,original,MASE,6.915801186943634,5
1413,VIC-Male-Sentenced-ATSI,3,adjusted,MASE,10.306747856083087,5
1414,VIC-Male-Sentenced-ATSI,3,original,SMAPE,16.943477939242896,5
1415,VIC-Male-Sentenced-ATSI,3,adjusted,SMAPE,24.154817977336442,5
1416,VIC-Male-Sentenced-Non-ATSI,3,original,MASE,5.839223111379913,5
1417,VIC-Male-Sentenced-Non-ATSI,3,adjusted,MASE,6.336140807761733,5
1418,VIC-Male-Sentenced-Non-ATSI,3,original,SMAPE,9.603466593001292,5
1419,VIC-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,10.379065146831918,5
1420,WA-Female-Remanded-ATSI,3,original,MASE,1.9417372881355932,5
1421,WA-Female-Remanded-ATSI,3,adjusted,MASE,2.1268274046610167,5
1422,WA-Female-Remanded-ATSI,3,original,SMAPE,12.899181541975075,5
1423,WA-Female-Remanded-ATSI,3,adjusted,SMAPE,14.163309773826244,5
1424,WA-Female-Remanded-Non-ATSI,3,original,MASE,5.7336647727272725,5
1425,WA-Female-Remanded-Non-ATSI,3,adjusted,MASE,3.8373237038352275,5
1426,WA-Female-Remanded-Non-ATSI,3,original,SMAPE,32.68264076340424,5
1427,WA-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,20.137310010450154,5
1428,WA-Female-Sentenced-ATSI,3,original,MASE,1.1626527696400253,5
1429,WA-Female-Sentenced-ATSI,3,adjusted,MASE,2.503086844325153,5
1430,WA-Female-Sentenced-ATSI,3,original,SMAPE,5.353711195454218,5
1431,WA-Female-Sentenced-ATSI,3,adjusted,SMAPE,11.072211652893484,5
1432,WA-Female-Sentenced-Non-ATSI,3,original,MASE,1.2320153016206625,5
1433,WA-Female-Sentenced-Non-ATSI,3,adjusted,MASE,1.4114004374999998,5
1434,WA-Female-Sentenced-Non-ATSI,3,original,SMAPE,3.994653412046027,5
1435,WA-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,4.653144849106076,5
1436,WA-Male-Remanded-ATSI,3,original,MASE,4.546305767594996,5
1437,WA-Male-Remanded-ATSI,3,adjusted,MASE,4.397726076294278,5
1438,WA-Male-Remanded-ATSI,3,original,SMAPE,15.934560668319769,5
1439,WA-Male-Remanded-ATSI,3,adjusted,SMAPE,15.40588147952623,5
1440,WA-Male-Remanded-Non-ATSI,3,original,MASE,8.054016620498615,5
1441,WA-Male-Remanded-Non-ATSI,3,adjusted,MASE,7.753566637811634,5
1442,WA-Male-Remanded-Non-ATSI,3,original,SMAPE,18.74063329564764,5
1443,WA-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,17.950410993139666,5
1444,WA-Male-Sentenced-ATSI,3,original,MASE,0.7173905745571579,5
1445,WA-Male-Sentenced-ATSI,3,adjusted,MASE,1.9334713764044926,5
1446,WA-Male-Sentenced-ATSI,3,original,SMAPE,1.7208781251705219,5
1447,WA-Male-Sentenced-ATSI,3,adjusted,SMAPE,4.55222815513026,5
1448,WA-Male-Sentenced-Non-ATSI,3,original,MASE,2.856388317845503,5
1449,WA-Male-Sentenced-Non-ATSI,3,adjusted,MASE,1.7284685698270326,5
1450,WA-Male-Sentenced-Non-ATSI,3,original,SMAPE,4.623630907989371,5
1451,WA-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,2.76025117128139,5
1452,Aggregated,4,original,MASE,1.4467693051353452,1
1453,Aggregated,4,adjusted,MASE,3.7412999670063827,1
1454,Aggregated,4,original,SMAPE,1.3265596840952534,1
1455,Aggregated,4,adjusted,SMAPE,3.4910340616109043,1
1456,ACT,4,original,MASE,2.7843551797021084,2
1457,ACT,4,adjusted,MASE,4.251493993128965,2
1458,ACT,4,original,SMAPE,8.685945070324912,2
1459,ACT,4,adjusted,SMAPE,13.66130200151019,2
1460,NSW,4,original,MASE,11.508842843070353,2
1461,NSW,4,adjusted,MASE,10.16002747960498,2
1462,NSW,4,original,SMAPE,11.859395531538349,2
1463,NSW,4,adjusted,SMAPE,10.381965941692313,2
1464,NT,4,original,MASE,1.287758652537311,2
1465,NT,4,adjusted,MASE,1.3730211893203885,2
1466,NT,4,original,SMAPE,3.0905558682842447,2
1467,NT,4,adjusted,SMAPE,3.2996924247278696,2
1468,QLD,4,original,MASE,2.80540210414922,2
1469,QLD,4,adjusted,MASE,2.538242852522639,2
1470,QLD,4,original,SMAPE,3.624717420757283,2
1471,QLD,4,adjusted,SMAPE,3.3309569476085668,2
1472,SA,4,original,MASE,4.043218175881978,2
1473,SA,4,adjusted,MASE,1.339171155675332,2
1474,SA,4,original,SMAPE,5.519823108576334,2
1475,SA,4,adjusted,SMAPE,1.9365595149943995,2
1476,TAS,4,original,MASE,4.060797115238011,2
1477,TAS,4,adjusted,MASE,4.614399404220778,2
1478,TAS,4,original,SMAPE,15.97289875662294,2
1479,TAS,4,adjusted,SMAPE,18.354604641727047,2
1480,VIC,4,original,MASE,7.215280197111867,2
1481,VIC,4,adjusted,MASE,3.9322682422542092,2
1482,VIC,4,original,SMAPE,11.026502599516188,2
1483,VIC,4,adjusted,SMAPE,6.2392222857873,2
1484,WA,4,original,MASE,2.514547095185798,2
1485,WA,4,adjusted,MASE,3.3976348177693194,2
1486,WA,4,original,SMAPE,3.695410581681636,2
1487,WA,4,adjusted,SMAPE,5.0598815212270605,2
1488,ACT-Female,4,original,MASE,2.271015388017976,3
1489,ACT-Female,4,adjusted,MASE,4.45439397546729,3
1490,ACT-Female,4,original,SMAPE,29.63327159144792,3
1491,ACT-Female,4,adjusted,SMAPE,70.43978917757556,3
1492,ACT-Male,4,original,MASE,2.7890625,3
1493,ACT-Male,4,adjusted,MASE,3.9238495312499997,3
1494,ACT-Male,4,original,SMAPE,8.139605954639457,3
1495,ACT-Male,4,adjusted,SMAPE,11.660608916440374,3
1496,NSW-Female,4,original,MASE,11.448515156823353,3
1497,NSW-Female,4,adjusted,MASE,9.464787013677812,3
1498,NSW-Female,4,original,SMAPE,23.695451764209327,3
1499,NSW-Female,4,adjusted,SMAPE,19.141261072301425,3
1500,NSW-Male,4,original,MASE,11.253045689859858,3
1501,NSW-Male,4,adjusted,MASE,9.813177113180519,3
1502,NSW-Male,4,original,SMAPE,11.228924805960643,3
1503,NSW-Male,4,adjusted,SMAPE,9.707486969029505,3
1504,NT-Female,4,original,MASE,3.996099681962215,3
1505,NT-Female,4,adjusted,MASE,4.116474346820809,3
1506,NT-Female,4,original,SMAPE,13.234077214377443,3
1507,NT-Female,4,adjusted,SMAPE,13.659337346603131,3
1508,NT-Male,4,original,MASE,1.434609971874405,3
1509,NT-Male,4,adjusted,MASE,1.3784521836313617,3
1510,NT-Male,4,original,SMAPE,3.5269605014894734,3
