,ts_name,run,forecast_type,error_metric,error,level
1157,TAS-Male-Remanded,3,adjusted,MASE,4.402687521613833,4
1158,TAS-Male-Remanded,3,original,SMAPE,44.8171996774405,4
1159,TAS-Male-Remanded,3,adjusted,SMAPE,35.39676032700279,4
1160,TAS-Male-Sentenced,3,original,MASE,2.1606524577648174,4
1161,TAS-Male-Sentenced,3,adjusted,MASE,2.123534053738318,4
1162,TAS-Male-Sentenced,3,original,SMAPE,10.149785446467252,4
1163,TAS-Male-Sentenced,3,adjusted,SMAPE,9.957481438323535,4
1164,VIC-Female-Remanded,3,original,MASE,6.24056240514876,4
1165,VIC-Female-Remanded,3,adjusted,MASE,7.638124510714285,4
1166,VIC-Female-Remanded,3,original,SMAPE,19.855168191726847,4
1167,VIC-Female-Remanded,3,adjusted,SMAPE,25.0086137594202,4
1168,VIC-Female-Sentenced,3,original,MASE,3.816868040917211,4
1169,VIC-Female-Sentenced,3,adjusted,MASE,4.026601794412608,4
1170,VIC-Female-Sentenced,3,original,SMAPE,11.530406999191497,4
1171,VIC-Female-Sentenced,3,adjusted,SMAPE,12.116987537277591,4
1172,VIC-Male-Remanded,3,original,MASE,6.162452059743197,4
1173,VIC-Male-Remanded,3,adjusted,MASE,6.187084426652892,4
1174,VIC-Male-Remanded,3,original,SMAPE,14.942792803617595,4
1175,VIC-Male-Remanded,3,adjusted,SMAPE,15.025600230726127,4
1176,VIC-Male-Sentenced,3,original,MASE,7.709332024674823,4
1177,VIC-Male-Sentenced,3,adjusted,MASE,6.030915884279476,4
1178,VIC-Male-Sentenced,3,original,SMAPE,12.403509615308108,4
1179,VIC-Male-Sentenced,3,adjusted,SMAPE,9.865984857850272,4
1180,WA-Female-Remanded,3,original,MASE,3.9988894524005034,4
1181,WA-Female-Remanded,3,adjusted,MASE,3.9817108946078434,4
1182,WA-Female-Remanded,3,original,SMAPE,17.978585271157453,4
1183,WA-Female-Remanded,3,adjusted,SMAPE,17.889601541256635,4
1184,WA-Female-Sentenced,3,original,MASE,1.3182127932978385,4
1185,WA-Female-Sentenced,3,adjusted,MASE,1.1733099785407732,4
1186,WA-Female-Sentenced,3,original,SMAPE,4.136354879026189,4
1187,WA-Female-Sentenced,3,adjusted,SMAPE,3.6711211356298916,4
1188,WA-Male-Remanded,3,original,MASE,7.158174231113064,4
1189,WA-Male-Remanded,3,adjusted,MASE,7.334133,4
1190,WA-Male-Remanded,3,original,SMAPE,17.951553083554245,4
1191,WA-Male-Remanded,3,adjusted,SMAPE,18.458044885225743,4
1192,WA-Male-Sentenced,3,original,MASE,2.2557060058018488,4
1193,WA-Male-Sentenced,3,adjusted,MASE,1.1744915625,4
1194,WA-Male-Sentenced,3,original,SMAPE,3.8707465312237233,4
1195,WA-Male-Sentenced,3,adjusted,SMAPE,1.9849102978060802,4
1196,ACT-Female-Remanded-ATSI,3,original,MASE,3.2871977205562404,5
1197,ACT-Female-Remanded-ATSI,3,adjusted,MASE,3.9455210437499995,5
1198,ACT-Female-Remanded-ATSI,3,original,SMAPE,84.10550367041354,5
1199,ACT-Female-Remanded-ATSI,3,adjusted,SMAPE,119.05076377051063,5
1200,ACT-Female-Remanded-Non-ATSI,3,original,MASE,1.9888617583634756,5
1201,ACT-Female-Remanded-Non-ATSI,3,adjusted,MASE,1.9180031631944443,5
1202,ACT-Female-Remanded-Non-ATSI,3,original,SMAPE,49.456304801664785,5
1203,ACT-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,47.20410344587942,5
1204,ACT-Female-Sentenced-ATSI,3,original,MASE,2.8344804526380494,5
1205,ACT-Female-Sentenced-ATSI,3,adjusted,MASE,2.7770745989999996,5
1206,ACT-Female-Sentenced-ATSI,3,original,SMAPE,62.4852936752513,5
1207,ACT-Female-Sentenced-ATSI,3,adjusted,SMAPE,61.353565391928214,5
1208,ACT-Female-Sentenced-Non-ATSI,3,original,MASE,1.059782608695652,5
1209,ACT-Female-Sentenced-Non-ATSI,3,adjusted,MASE,1.0591212336956524,5
1210,ACT-Female-Sentenced-Non-ATSI,3,original,SMAPE,19.59295696316326,5
1211,ACT-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,19.58156522260526,5
1212,ACT-Male-Remanded-ATSI,3,original,MASE,4.662116825407674,5
1213,ACT-Male-Remanded-ATSI,3,adjusted,MASE,3.970547565340909,5
1214,ACT-Male-Remanded-ATSI,3,original,SMAPE,50.02665570676279,5
1215,ACT-Male-Remanded-ATSI,3,adjusted,SMAPE,40.94749425102483,5
1216,ACT-Male-Remanded-Non-ATSI,3,original,MASE,3.1394964019141636,5
1217,ACT-Male-Remanded-Non-ATSI,3,adjusted,MASE,2.927214366818182,5
1218,ACT-Male-Remanded-Non-ATSI,3,original,SMAPE,25.807664426155156,5
1219,ACT-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,23.778999762634133,5
1220,ACT-Male-Sentenced-ATSI,3,original,MASE,3.5581856674827628,5
1221,ACT-Male-Sentenced-ATSI,3,adjusted,MASE,3.1472796806722694,5
1222,ACT-Male-Sentenced-ATSI,3,original,SMAPE,21.176043844318958,5
1223,ACT-Male-Sentenced-ATSI,3,adjusted,SMAPE,18.47274675986802,5
1224,ACT-Male-Sentenced-Non-ATSI,3,original,MASE,1.3283005617977528,5
1225,ACT-Male-Sentenced-Non-ATSI,3,adjusted,MASE,1.3268199859550565,5
1226,ACT-Male-Sentenced-Non-ATSI,3,original,SMAPE,6.239041720259837,5
1227,ACT-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,6.231605881423545,5
1228,NSW-Female-Remanded-ATSI,3,original,MASE,5.954604315440596,5
1229,NSW-Female-Remanded-ATSI,3,adjusted,MASE,5.993256021784232,5
1230,NSW-Female-Remanded-ATSI,3,original,SMAPE,38.672759760909614,5
1231,NSW-Female-Remanded-ATSI,3,adjusted,SMAPE,38.98025815049924,5
1232,NSW-Female-Remanded-Non-ATSI,3,original,MASE,12.017441953906202,5
1233,NSW-Female-Remanded-Non-ATSI,3,adjusted,MASE,12.119513150510205,5
1234,NSW-Female-Remanded-Non-ATSI,3,original,SMAPE,44.395192536024894,5
1235,NSW-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,44.87723378955316,5
1236,NSW-Female-Sentenced-ATSI,3,original,MASE,2.3762980654481822,5
1237,NSW-Female-Sentenced-ATSI,3,adjusted,MASE,2.6509287680635834,5
1238,NSW-Female-Sentenced-ATSI,3,original,SMAPE,11.633857973929477,5
1239,NSW-Female-Sentenced-ATSI,3,adjusted,SMAPE,13.096780190681024,5
1240,NSW-Female-Sentenced-Non-ATSI,3,original,MASE,2.7177331852418964,5
1241,NSW-Female-Sentenced-Non-ATSI,3,adjusted,MASE,3.0108443085683287,5
1242,NSW-Female-Sentenced-Non-ATSI,3,original,SMAPE,9.167974162816192,5
1243,NSW-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,10.22036525240632,5
1244,NSW-Male-Remanded-ATSI,3,original,MASE,4.894156598112429,5
1245,NSW-Male-Remanded-ATSI,3,adjusted,MASE,5.287188636363637,5
1246,NSW-Male-Remanded-ATSI,3,original,SMAPE,21.578513251819068,5
1247,NSW-Male-Remanded-ATSI,3,adjusted,SMAPE,23.528884554332944,5
1248,NSW-Male-Remanded-Non-ATSI,3,original,MASE,10.110360333551222,5
1249,NSW-Male-Remanded-Non-ATSI,3,adjusted,MASE,10.329586195799457,5
1250,NSW-Male-Remanded-Non-ATSI,3,original,SMAPE,22.5582890171377,5
1251,NSW-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,23.112654881740134,5
1252,NSW-Male-Sentenced-ATSI,3,original,MASE,6.255188423484965,5
1253,NSW-Male-Sentenced-ATSI,3,adjusted,MASE,6.509632438271606,5
1254,NSW-Male-Sentenced-ATSI,3,original,SMAPE,10.953341885210236,5
1255,NSW-Male-Sentenced-ATSI,3,adjusted,SMAPE,11.428317619385373,5
1256,NSW-Male-Sentenced-Non-ATSI,3,original,MASE,4.628464512445239,5
1257,NSW-Male-Sentenced-Non-ATSI,3,adjusted,MASE,4.753746653830143,5
1258,NSW-Male-Sentenced-Non-ATSI,3,original,SMAPE,4.973769613348644,5
1259,NSW-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,5.112929011737237,5
1260,NT-Female-Remanded-ATSI,3,original,MASE,1.8018330376867555,5
1261,NT-Female-Remanded-ATSI,3,adjusted,MASE,1.8253186494360905,5
1262,NT-Female-Remanded-ATSI,3,original,SMAPE,16.546380693240575,5
1263,NT-Female-Remanded-ATSI,3,adjusted,SMAPE,16.73204323717378,5
1264,NT-Female-Remanded-Non-ATSI,3,original,MASE,5.423495260214798,5
1265,NT-Female-Remanded-Non-ATSI,3,adjusted,MASE,5.3139288070945945,5
1266,NT-Female-Remanded-Non-ATSI,3,original,SMAPE,74.92135551252723,5
1267,NT-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,72.67529960276946,5
1268,NT-Female-Sentenced-ATSI,3,original,MASE,3.010198944724681,5
1269,NT-Female-Sentenced-ATSI,3,adjusted,MASE,2.997667586753733,5
1270,NT-Female-Sentenced-ATSI,3,original,SMAPE,13.827424779953063,5
1271,NT-Female-Sentenced-ATSI,3,adjusted,SMAPE,13.763549554977361,5
1272,NT-Female-Sentenced-Non-ATSI,3,original,MASE,3.6667691416655077,5
1273,NT-Female-Sentenced-Non-ATSI,3,adjusted,MASE,3.268993286764706,5
1274,NT-Female-Sentenced-Non-ATSI,3,original,SMAPE,33.80533643721662,5
1275,NT-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,28.49855592278009,5
1276,NT-Male-Remanded-ATSI,3,original,MASE,1.2967937390482331,5
1277,NT-Male-Remanded-ATSI,3,adjusted,MASE,1.3056788146551723,5
1278,NT-Male-Remanded-ATSI,3,original,SMAPE,7.4354644207362846,5
1279,NT-Male-Remanded-ATSI,3,adjusted,SMAPE,7.484032345540399,5
1280,NT-Male-Remanded-Non-ATSI,3,original,MASE,0.9304546742442559,5
1281,NT-Male-Remanded-Non-ATSI,3,adjusted,MASE,0.8947766396739126,5
1282,NT-Male-Remanded-Non-ATSI,3,original,SMAPE,7.359591668055378,5
1283,NT-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,7.0709307613106995,5
1284,NT-Male-Sentenced-ATSI,3,original,MASE,1.1746636074045775,5
1285,NT-Male-Sentenced-ATSI,3,adjusted,MASE,1.217274934148636,5
1286,NT-Male-Sentenced-ATSI,3,original,SMAPE,3.4583909294077975,5
1287,NT-Male-Sentenced-ATSI,3,adjusted,SMAPE,3.5783164161856535,5
1288,NT-Male-Sentenced-Non-ATSI,3,original,MASE,2.4932470589420257,5
1289,NT-Male-Sentenced-Non-ATSI,3,adjusted,MASE,2.1603727131147537,5
1290,NT-Male-Sentenced-Non-ATSI,3,original,SMAPE,12.551041476024977,5
1291,NT-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,10.765142729195976,5
1292,QLD-Female-Remanded-ATSI,3,original,MASE,3.6640253916145724,5
1293,QLD-Female-Remanded-ATSI,3,adjusted,MASE,3.670896419291338,5
1294,QLD-Female-Remanded-ATSI,3,original,SMAPE,18.861842490629964,5
1295,QLD-Female-Remanded-ATSI,3,adjusted,SMAPE,18.90054423444011,5
1296,QLD-Female-Remanded-Non-ATSI,3,original,MASE,6.992142853794819,5
1297,QLD-Female-Remanded-Non-ATSI,3,adjusted,MASE,6.947005092857143,5
1298,QLD-Female-Remanded-Non-ATSI,3,original,SMAPE,24.839909804573715,5
1299,QLD-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,24.655551180499064,5
1300,QLD-Female-Sentenced-ATSI,3,original,MASE,2.9948333558517,5
1301,QLD-Female-Sentenced-ATSI,3,adjusted,MASE,2.9784289982876713,5
1302,QLD-Female-Sentenced-ATSI,3,original,SMAPE,12.533609296636689,5
1303,QLD-Female-Sentenced-ATSI,3,adjusted,SMAPE,12.46999802765149,5
1304,QLD-Female-Sentenced-Non-ATSI,3,original,MASE,1.909774506293294,5
1305,QLD-Female-Sentenced-Non-ATSI,3,adjusted,MASE,1.888290919509595,5
1306,QLD-Female-Sentenced-Non-ATSI,3,original,SMAPE,7.233701899387923,5
1307,QLD-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,7.156487842984814,5
1308,QLD-Male-Remanded-ATSI,3,original,MASE,3.3896997817882046,5
1309,QLD-Male-Remanded-ATSI,3,adjusted,MASE,3.480780961934156,5
1310,QLD-Male-Remanded-ATSI,3,original,SMAPE,13.239959538607646,5
1311,QLD-Male-Remanded-ATSI,3,adjusted,SMAPE,13.636758917382569,5
1312,QLD-Male-Remanded-Non-ATSI,3,original,MASE,10.044155825734537,5
1313,QLD-Male-Remanded-Non-ATSI,3,adjusted,MASE,10.15917757936508,5
1314,QLD-Male-Remanded-Non-ATSI,3,original,SMAPE,19.256323422683202,5
1315,QLD-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,19.5080021895592,5
1316,QLD-Male-Sentenced-ATSI,3,original,MASE,5.295800604511102,5
1317,QLD-Male-Sentenced-ATSI,3,adjusted,MASE,5.051913317191283,5
1318,QLD-Male-Sentenced-ATSI,3,original,SMAPE,9.53418673107089,5
1319,QLD-Male-Sentenced-ATSI,3,adjusted,SMAPE,9.109473039935677,5
1320,QLD-Male-Sentenced-Non-ATSI,3,original,MASE,0.6130269994938997,5
1321,QLD-Male-Sentenced-Non-ATSI,3,adjusted,MASE,0.5720883756205191,5
1322,QLD-Male-Sentenced-Non-ATSI,3,original,SMAPE,0.8414726918758244,5
1323,QLD-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,0.7848779855172057,5
1324,SA-Female-Remanded-ATSI,3,original,MASE,2.26665103297386,5
1325,SA-Female-Remanded-ATSI,3,adjusted,MASE,1.960154421875,5
1326,SA-Female-Remanded-ATSI,3,original,SMAPE,26.817286903478717,5
1327,SA-Female-Remanded-ATSI,3,adjusted,SMAPE,22.595044757666173,5
1328,SA-Female-Remanded-Non-ATSI,3,original,MASE,3.2481783535527273,5
1329,SA-Female-Remanded-Non-ATSI,3,adjusted,MASE,3.2954140093984963,5
1330,SA-Female-Remanded-Non-ATSI,3,original,SMAPE,19.704242769943438,5
1331,SA-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,20.00956358683909,5
1332,SA-Female-Sentenced-ATSI,3,original,MASE,1.712174522105899,5
1333,SA-Female-Sentenced-ATSI,3,adjusted,MASE,2.1026856964285714,5
1334,SA-Female-Sentenced-ATSI,3,original,SMAPE,12.954409324080748,5
1335,SA-Female-Sentenced-ATSI,3,adjusted,SMAPE,15.622926650715268,5
1336,SA-Female-Sentenced-Non-ATSI,3,original,MASE,1.7455690822651766,5
1337,SA-Female-Sentenced-Non-ATSI,3,adjusted,MASE,2.1912317958984375,5
1338,SA-Female-Sentenced-Non-ATSI,3,original,SMAPE,7.903185170900012,5
1339,SA-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,9.79914966899976,5
1340,SA-Male-Remanded-ATSI,3,original,MASE,3.8479723411344366,5
1341,SA-Male-Remanded-ATSI,3,adjusted,MASE,4.0031082421875,5
1342,SA-Male-Remanded-ATSI,3,original,SMAPE,17.00930425821375,5
1343,SA-Male-Remanded-ATSI,3,adjusted,SMAPE,17.773881590437085,5
1344,SA-Male-Remanded-Non-ATSI,3,original,MASE,5.278581959639619,5
1345,SA-Male-Remanded-Non-ATSI,3,adjusted,MASE,5.31690989769821,5
1346,SA-Male-Remanded-Non-ATSI,3,original,SMAPE,14.825115305471742,5
1347,SA-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,14.940916332465548,5
1348,SA-Male-Sentenced-ATSI,3,original,MASE,2.0819982857645942,5
1349,SA-Male-Sentenced-ATSI,3,adjusted,MASE,1.8201513281250004,5
1350,SA-Male-Sentenced-ATSI,3,original,SMAPE,5.719887584223556,5
1351,SA-Male-Sentenced-ATSI,3,adjusted,SMAPE,5.020424556790344,5
1352,SA-Male-Sentenced-Non-ATSI,3,original,MASE,2.2014366894499124,5
1353,SA-Male-Sentenced-Non-ATSI,3,adjusted,MASE,2.111520310539526,5
1354,SA-Male-Sentenced-Non-ATSI,3,original,SMAPE,3.287431377781838,5
1355,SA-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,3.155446882656491,5
1356,TAS-Female-Remanded-ATSI,3,original,MASE,1.3546135699273834,5
1357,TAS-Female-Remanded-ATSI,3,adjusted,MASE,1.3868989542613637,5
1358,TAS-Female-Remanded-ATSI,3,original,SMAPE,53.02544982113096,5
1359,TAS-Female-Remanded-ATSI,3,adjusted,SMAPE,54.82352691591571,5
1360,TAS-Female-Remanded-Non-ATSI,3,original,MASE,2.6214357141923035,5
1361,TAS-Female-Remanded-Non-ATSI,3,adjusted,MASE,2.9444689309701495,5
1362,TAS-Female-Remanded-Non-ATSI,3,original,SMAPE,71.44716096623442,5
1363,TAS-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,85.1522915240293,5
1364,TAS-Female-Sentenced-ATSI,3,original,MASE,1.5488813347704449,5
1365,TAS-Female-Sentenced-ATSI,3,adjusted,MASE,1.5433897309999998,5
1366,TAS-Female-Sentenced-ATSI,3,original,SMAPE,51.73912396234227,5
1367,TAS-Female-Sentenced-ATSI,3,adjusted,SMAPE,51.686086189844474,5
1368,TAS-Female-Sentenced-Non-ATSI,3,original,MASE,1.681190276657435,5
1369,TAS-Female-Sentenced-Non-ATSI,3,adjusted,MASE,1.6978155535714288,5
1370,TAS-Female-Sentenced-Non-ATSI,3,original,SMAPE,21.159019833015623,5
1371,TAS-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,21.376879851327086,5
1372,TAS-Male-Remanded-ATSI,3,original,MASE,2.8417457048548966,5
1373,TAS-Male-Remanded-ATSI,3,adjusted,MASE,3.248621882056452,5
1374,TAS-Male-Remanded-ATSI,3,original,SMAPE,38.58583695471427,5
1375,TAS-Male-Remanded-ATSI,3,adjusted,SMAPE,45.853750993462214,5
1376,TAS-Male-Remanded-Non-ATSI,3,original,MASE,3.646626384551082,5
1377,TAS-Male-Remanded-Non-ATSI,3,adjusted,MASE,3.7125528873762375,5
1378,TAS-Male-Remanded-Non-ATSI,3,original,SMAPE,31.712039189059382,5
1379,TAS-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,32.390450242850086,5
1380,TAS-Male-Sentenced-ATSI,3,original,MASE,1.104307236787991,5
1381,TAS-Male-Sentenced-ATSI,3,adjusted,MASE,1.1728744431818183,5
1382,TAS-Male-Sentenced-ATSI,3,original,SMAPE,7.644482216359193,5
1383,TAS-Male-Sentenced-ATSI,3,adjusted,SMAPE,8.155642533334403,5
1384,TAS-Male-Sentenced-Non-ATSI,3,original,MASE,2.0720504824167487,5
1385,TAS-Male-Sentenced-Non-ATSI,3,adjusted,MASE,2.118760545652173,5
1386,TAS-Male-Sentenced-Non-ATSI,3,original,SMAPE,10.197454335024045,5
1387,TAS-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,10.442254021409294,5
1388,VIC-Female-Remanded-ATSI,3,original,MASE,1.625,5
1389,VIC-Female-Remanded-ATSI,3,adjusted,MASE,1.6296307083333337,5
1390,VIC-Female-Remanded-ATSI,3,original,SMAPE,15.507356042342765,5
1391,VIC-Female-Remanded-ATSI,3,adjusted,SMAPE,15.554005807963616,5
1392,VIC-Female-Remanded-Non-ATSI,3,original,MASE,7.321759806426253,5
1393,VIC-Female-Remanded-Non-ATSI,3,adjusted,MASE,7.142489700407608,5
1394,VIC-Female-Remanded-Non-ATSI,3,original,SMAPE,29.067776324420862,5
1395,VIC-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,28.239504282691662,5
1396,VIC-Female-Sentenced-ATSI,3,original,MASE,1.3540364344952251,5
1397,VIC-Female-Sentenced-ATSI,3,adjusted,MASE,1.6056041625000002,5
1398,VIC-Female-Sentenced-ATSI,3,original,SMAPE,12.132212113920705,5
1399,VIC-Female-Sentenced-ATSI,3,adjusted,SMAPE,14.16049347556024,5
1400,VIC-Female-Sentenced-Non-ATSI,3,original,MASE,3.570106420512356,5
1401,VIC-Female-Sentenced-Non-ATSI,3,adjusted,MASE,3.633369672190202,5
1402,VIC-Female-Sentenced-Non-ATSI,3,original,SMAPE,11.741946685876135,5
1403,VIC-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,11.934819619849748,5
1404,VIC-Male-Remanded-ATSI,3,original,MASE,5.8793683785427495,5
1405,VIC-Male-Remanded-ATSI,3,adjusted,MASE,6.446265814772727,5
1406,VIC-Male-Remanded-ATSI,3,original,SMAPE,23.231599503628658,5
1407,VIC-Male-Remanded-ATSI,3,adjusted,SMAPE,25.892249147851388,5
1408,VIC-Male-Remanded-Non-ATSI,3,original,MASE,5.566986460295758,5
1409,VIC-Male-Remanded-Non-ATSI,3,adjusted,MASE,5.688321907894738,5
1410,VIC-Male-Remanded-Non-ATSI,3,original,SMAPE,13.603179332311772,5
1411,VIC-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,13.935511780913679,5
1412,VIC-Male-Sentenced-ATSI,3,original,MASE,9.135484548251414,5
1413,VIC-Male-Sentenced-ATSI,3,adjusted,MASE,8.449045927299704,5
1414,VIC-Male-Sentenced-ATSI,3,original,SMAPE,21.605203358571345,5
1415,VIC-Male-Sentenced-ATSI,3,adjusted,SMAPE,20.1450635387122,5
1416,VIC-Male-Sentenced-Non-ATSI,3,original,MASE,5.530089322244366,5
1417,VIC-Male-Sentenced-Non-ATSI,3,adjusted,MASE,5.453685731046931,5
1418,VIC-Male-Sentenced-Non-ATSI,3,original,SMAPE,9.125465174541102,5
1419,VIC-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,9.004782191510463,5
1420,WA-Female-Remanded-ATSI,3,original,MASE,1.9417372881355932,5
1421,WA-Female-Remanded-ATSI,3,adjusted,MASE,1.9390832224576269,5
1422,WA-Female-Remanded-ATSI,3,original,SMAPE,12.895094426676886,5
1423,WA-Female-Remanded-ATSI,3,adjusted,SMAPE,12.879906918077294,5
1424,WA-Female-Remanded-Non-ATSI,3,original,MASE,5.807749531099314,5
1425,WA-Female-Remanded-Non-ATSI,3,adjusted,MASE,5.637824654829546,5
1426,WA-Female-Remanded-Non-ATSI,3,original,SMAPE,33.21206277609206,5
1427,WA-Female-Remanded-Non-ATSI,3,adjusted,SMAPE,32.002137926509775,5
1428,WA-Female-Sentenced-ATSI,3,original,MASE,0.9270814175909684,5
1429,WA-Female-Sentenced-ATSI,3,adjusted,MASE,1.0652132208588956,5
1430,WA-Female-Sentenced-ATSI,3,original,SMAPE,4.3022496237107895,5
1431,WA-Female-Sentenced-ATSI,3,adjusted,SMAPE,4.921605439169771,5
1432,WA-Female-Sentenced-Non-ATSI,3,original,MASE,2.5125901268840263,5
1433,WA-Female-Sentenced-Non-ATSI,3,adjusted,MASE,2.332514062500001,5
1434,WA-Female-Sentenced-Non-ATSI,3,original,SMAPE,8.406629975086702,5
1435,WA-Female-Sentenced-Non-ATSI,3,adjusted,SMAPE,7.762939420085566,5
1436,WA-Male-Remanded-ATSI,3,original,MASE,4.635657362237513,5
1437,WA-Male-Remanded-ATSI,3,adjusted,MASE,4.63899288147139,5
1438,WA-Male-Remanded-ATSI,3,original,SMAPE,16.2861581951557,5
1439,WA-Male-Remanded-ATSI,3,adjusted,SMAPE,16.295820430827547,5
1440,WA-Male-Remanded-Non-ATSI,3,original,MASE,9.035558122147675,5
1441,WA-Male-Remanded-Non-ATSI,3,adjusted,MASE,9.059449565443211,5
1442,WA-Male-Remanded-Non-ATSI,3,original,SMAPE,21.402210565482047,5
1443,WA-Male-Remanded-Non-ATSI,3,adjusted,SMAPE,21.46880964871903,5
1444,WA-Male-Sentenced-ATSI,3,original,MASE,0.7193951976603487,5
1445,WA-Male-Sentenced-ATSI,3,adjusted,MASE,0.719256404494382,5
1446,WA-Male-Sentenced-ATSI,3,original,SMAPE,1.7259648932557998,5
1447,WA-Male-Sentenced-ATSI,3,adjusted,SMAPE,1.7256312608444908,5
1448,WA-Male-Sentenced-Non-ATSI,3,original,MASE,1.8308757614468494,5
1449,WA-Male-Sentenced-Non-ATSI,3,adjusted,MASE,1.8285434817424726,5
1450,WA-Male-Sentenced-Non-ATSI,3,original,SMAPE,2.926759469433075,5
1451,WA-Male-Sentenced-Non-ATSI,3,adjusted,SMAPE,2.9229999131998565,5
1452,Aggregated,4,original,MASE,0.8475772546306223,1
1453,Aggregated,4,adjusted,MASE,3.7785649974338287,1
1454,Aggregated,4,original,SMAPE,0.7845277879794003,1
1455,Aggregated,4,adjusted,SMAPE,3.5275838385867857,1
1456,ACT,4,original,MASE,4.271324197427554,2
1457,ACT,4,adjusted,MASE,3.229100438689218,2
1458,ACT,4,original,SMAPE,13.729686225271326,2
1459,ACT,4,adjusted,SMAPE,10.165920424695752,2
1460,NSW,4,original,MASE,12.553837278575802,2
1461,NSW,4,adjusted,MASE,10.964368465543151,2
1462,NSW,4,original,SMAPE,13.015442688605988,2
1463,NSW,4,adjusted,SMAPE,11.261537982008251,2
1464,NT,4,original,MASE,1.1084964313399581,2
1465,NT,4,adjusted,MASE,1.1994844417475727,2
1466,NT,4,original,SMAPE,2.643495556478956,2
1467,NT,4,adjusted,SMAPE,2.8724634648453495,2
1468,QLD,4,original,MASE,2.8685372176690986,2
1469,QLD,4,adjusted,MASE,1.6570696377749026,2
1470,QLD,4,original,SMAPE,3.6813787124549067,2
1471,QLD,4,adjusted,SMAPE,2.178206140774384,2
1472,SA,4,original,MASE,4.390388916305343,2
1473,SA,4,adjusted,MASE,1.5232640773620791,2
1474,SA,4,original,SMAPE,5.971896831250797,2
1475,SA,4,adjusted,SMAPE,2.1736666628097647,2
1476,TAS,4,original,MASE,4.5162174846828,2
1477,TAS,4,adjusted,MASE,4.254717155844156,2
1478,TAS,4,original,SMAPE,17.96361943000528,2
1479,TAS,4,adjusted,SMAPE,16.800517429859745,2
1480,VIC,4,original,MASE,6.34301283871345,2
1481,VIC,4,adjusted,MASE,3.5312494815808733,2
1482,VIC,4,original,SMAPE,9.759658924750692,2
1483,VIC,4,adjusted,SMAPE,5.625938778889571,2
1484,WA,4,original,MASE,3.0576042462496433,2
1485,WA,4,adjusted,MASE,3.4285062975702574,2
1486,WA,4,original,SMAPE,4.537176958401155,2
1487,WA,4,adjusted,SMAPE,5.106324505007325,2
1488,ACT-Female,4,original,MASE,2.291038876194134,3
1489,ACT-Female,4,adjusted,MASE,1.3124287745327101,3
1490,ACT-Female,4,original,SMAPE,29.951697271210918,3
1491,ACT-Female,4,adjusted,SMAPE,15.865474241020639,3
1492,ACT-Male,4,original,MASE,4.312612648379413,3
1493,ACT-Male,4,adjusted,MASE,3.5384859374999995,3
1494,ACT-Male,4,original,SMAPE,12.908426448535721,3
1495,ACT-Male,4,adjusted,SMAPE,10.447495722270522,3
1496,NSW-Female,4,original,MASE,10.764989785273228,3
1497,NSW-Female,4,adjusted,MASE,10.077847602583585,3
1498,NSW-Female,4,original,SMAPE,22.10749682270347,3
1499,NSW-Female,4,adjusted,SMAPE,20.530507889902765,3
1500,NSW-Male,4,original,MASE,11.107526037854116,3
1501,NSW-Male,4,adjusted,MASE,10.611462437320919,3
1502,NSW-Male,4,original,SMAPE,11.076877609269312,3
1503,NSW-Male,4,adjusted,SMAPE,10.54961069858414,3
1504,NT-Female,4,original,MASE,4.569792087563964,3
1505,NT-Female,4,adjusted,MASE,3.75385609465318,3
1506,NT-Female,4,original,SMAPE,15.401717764143836,3
1507,NT-Female,4,adjusted,SMAPE,12.317018340631325,3
1508,NT-Male,4,original,MASE,1.2926214492625603,3
1509,NT-Male,4,adjusted,MASE,1.203581843191197,3
1510,NT-Male,4,original,SMAPE,3.1630405380814466,3
